== scout: M=8 ic=adv nu=0.05 dt=0.0005 steps=12000 lambda=-0.05 E0=144 engine=fft modes=2109 ==
step,t,E,D,D2,P_re,P_im,ratio_energy,ratio_enstrophy
4320,2.160000,9.463583159e-1,7.782330762e0,1.743309843e2,2.171729112e0,-9.572e-13,5.581179,0.249150
4340,2.170000,9.386409320e-1,7.652935185e0,1.705120339e2,2.130175646e0,-9.371e-13,5.566951,0.249856
4360,2.180000,9.310514633e-1,7.526486614e0,1.667923078e2,2.089517454e0,-9.172e-13,5.552438,0.250553
4380,2.190000,9.235870031e-1,7.402905011e0,1.631687343e2,2.049728330e0,-8.978e-13,5.537632,0.251240
4400,2.200000,9.162447235e-1,7.282112845e0,1.596383414e2,2.010783092e0,-8.786e-13,5.522527,0.251917
4420,2.210000,9.090218727e-1,7.164035016e0,1.561982546e2,1.972657659e0,-8.598e-13,5.507113,0.252584
4440,2.220000,9.019157729e-1,7.048598780e0,1.528456940e2,1.935329100e0,-8.413e-13,5.491387,0.253240
4460,2.230000,8.949238181e-1,6.935733681e0,1.495779727e2,1.898775675e0,-8.231e-13,5.475342,0.253884
4480,2.240000,8.880434713e-1,6.825371479e0,1.463924944e2,1.862976841e0,-8.052e-13,5.458976,0.254518
4500,2.250000,8.812722629e-1,6.717446090e0,1.432867516e2,1.827913260e0,-7.877e-13,5.442286,0.255141
4520,2.260000,8.746077882e-1,6.611893516e0,1.402583237e2,1.793566775e0,-7.705e-13,5.425274,0.255752
4540,2.270000,8.680477056e-1,6.508651788e0,1.373048750e2,1.759920380e0,-7.535e-13,5.407941,0.256352
4560,2.280000,8.615897344e-1,6.407660901e0,1.344241530e2,1.726958172e0,-7.368e-13,5.390292,0.256942
4580,2.290000,8.552316529e-1,6.308862754e0,1.316139862e2,1.694665300e0,-7.205e-13,5.372332,0.257521
